id,name,body,created_at,updated_at,resource_uri,photo
127,snorlax,"{""type"":""normal"",""abilities"":""immunity"",""attack"":110,""defense"":65,""special_attack"":65,""special_defense"":110,""speed"":30}",2014-09-30 18:22:17.012247,2014-09-30 18:30:33.104904,api/v1/pokemon/143/,pokeapi.co/media/img/143.png
128,articuno,"{""type"":""flying"",""abilities"":""pressure"",""attack"":85,""defense"":100,""special_attack"":95,""special_defense"":125,""speed"":85}",2014-09-30 18:22:17.386813,2014-09-30 18:30:33.358609,api/v1/pokemon/144/,pokeapi.co/media/img/144.png
132,dratini,"{""type"":""dragon"",""abilities"":""shed-skin"",""attack"":64,""defense"":45,""special_attack"":50,""special_defense"":50,""speed"":50}",2014-09-30 18:22:19.227864,2014-09-30 18:30:34.151753,api/v1/pokemon/147/,pokeapi.co/media/img/147.png
133,dragonair,"{""type"":""dragon"",""abilities"":""shed-skin"",""attack"":84,""defense"":65,""special_attack"":70,""special_defense"":70,""speed"":70}",2014-09-30 18:22:19.637361,2014-09-30 18:30:34.425552,api/v1/pokemon/148/,pokeapi.co/media/img/148.png
129,mewtwo,"{""type"":""psychic"",""abilities"":""pressure"",""attack"":110,""defense"":90,""special_attack"":154,""special_defense"":90,""speed"":130}",2014-09-30 18:22:17.965357,2014-09-30 18:30:34.946562,api/v1/pokemon/150/,pokeapi.co/media/img/150.png
135,mew,"{""type"":""psychic"",""abilities"":""synchronize"",""attack"":100,""defense"":100,""special_attack"":100,""special_defense"":100,""speed"":100}",2014-09-30 18:22:20.863794,2014-09-30 18:30:35.212201,api/v1/pokemon/151/,pokeapi.co/media/img/151.png
136,chikorita,"{""type"":""grass"",""abilities"":""overgrow"",""attack"":49,""defense"":65,""special_attack"":49,""special_defense"":65,""speed"":45}",2014-09-30 18:22:21.234458,2014-09-30 18:30:35.474209,api/v1/pokemon/152/,pokeapi.co/media/img/152.png
137,meganium,"{""type"":""grass"",""abilities"":""overgrow"",""attack"":82,""defense"":100,""special_attack"":83,""special_defense"":100,""speed"":80}",2014-09-30 18:22:21.626496,2014-09-30 18:30:36.045267,api/v1/pokemon/154/,pokeapi.co/media/img/154.png
139,cyndaquil,"{""type"":""fire"",""abilities"":""flash-fire"",""attack"":52,""defense"":43,""special_attack"":60,""special_defense"":50,""speed"":65}",2014-09-30 18:22:22.404829,2014-09-30 18:30:36.292449,api/v1/pokemon/155/,pokeapi.co/media/img/155.png
140,quilava,"{""type"":""fire"",""abilities"":""flash-fire"",""attack"":64,""defense"":58,""special_attack"":80,""special_defense"":65,""speed"":80}",2014-09-30 18:22:22.944555,2014-09-30 18:30:36.558873,api/v1/pokemon/156/,pokeapi.co/media/img/156.png
141,typhlosion,"{""type"":""fire"",""abilities"":""flash-fire"",""attack"":84,""defense"":78,""special_attack"":109,""special_defense"":85,""speed"":100}",2014-09-30 18:22:23.332756,2014-09-30 18:30:36.818095,api/v1/pokemon/157/,pokeapi.co/media/img/157.png
131,totodile,"{""type"":""water"",""abilities"":""torrent"",""attack"":65,""defense"":64,""special_attack"":44,""special_defense"":48,""speed"":43}",2014-09-30 18:22:18.837559,2014-09-30 18:30:37.088362,api/v1/pokemon/158/,pokeapi.co/media/img/158.png
142,croconaw,"{""type"":""water"",""abilities"":""torrent"",""attack"":80,""defense"":80,""special_attack"":59,""special_defense"":63,""speed"":58}",2014-09-30 18:22:23.757386,2014-09-30 18:30:37.343656,api/v1/pokemon/159/,pokeapi.co/media/img/159.png
145,sentret,"{""type"":""normal"",""abilities"":""run-away"",""attack"":46,""defense"":34,""special_attack"":35,""special_defense"":45,""speed"":20}",2014-09-30 18:22:25.502405,2014-09-30 18:30:37.868799,api/v1/pokemon/161/,pokeapi.co/media/img/161.png
146,furret,"{""type"":""normal"",""abilities"":""run-away"",""attack"":76,""defense"":64,""special_attack"":45,""special_defense"":55,""speed"":90}",2014-09-30 18:22:26.426105,2014-09-30 18:30:38.14139,api/v1/pokemon/162/,pokeapi.co/media/img/162.png
147,hoothoot,"{""type"":""normal"",""abilities"":""insomnia"",""attack"":30,""defense"":30,""special_attack"":36,""special_defense"":56,""speed"":50}",2014-09-30 18:22:26.791414,2014-09-30 18:30:38.401304,api/v1/pokemon/163/,pokeapi.co/media/img/163.png
144,noctowl,"{""type"":""normal"",""abilities"":""insomnia"",""attack"":50,""defense"":50,""special_attack"":76,""special_defense"":96,""speed"":70}",2014-09-30 18:22:24.587834,2014-09-30 18:30:38.683113,api/v1/pokemon/164/,pokeapi.co/media/img/164.png
148,ledyba,"{""type"":""flying"",""abilities"":""early-bird"",""attack"":20,""defense"":30,""special_attack"":40,""special_defense"":80,""speed"":55}",2014-09-30 18:22:27.18863,2014-09-30 18:30:38.946579,api/v1/pokemon/165/,pokeapi.co/media/img/165.png
150,ariados,"{""type"":""poison"",""abilities"":""insomnia"",""attack"":90,""defense"":70,""special_attack"":60,""special_defense"":60,""speed"":40}",2014-09-30 18:22:28.025948,2014-09-30 18:30:39.715338,api/v1/pokemon/168/,pokeapi.co/media/img/168.png
151,crobat,"{""type"":""flying"",""abilities"":""inner-focus"",""attack"":90,""defense"":80,""special_attack"":70,""special_defense"":80,""speed"":130}",2014-09-30 18:22:28.426302,2014-09-30 18:30:39.990287,api/v1/pokemon/169/,pokeapi.co/media/img/169.png
152,chinchou,"{""type"":""water"",""abilities"":""volt-absorb"",""attack"":38,""defense"":38,""special_attack"":56,""special_defense"":56,""speed"":67}",2014-09-30 18:22:28.790911,2014-09-30 18:30:40.301121,api/v1/pokemon/170/,pokeapi.co/media/img/170.png
153,lanturn,"{""type"":""water"",""abilities"":""volt-absorb"",""attack"":58,""defense"":58,""special_attack"":76,""special_defense"":76,""speed"":67}",2014-09-30 18:22:29.157583,2014-09-30 18:30:40.946163,api/v1/pokemon/171/,pokeapi.co/media/img/171.png
154,pichu,"{""type"":""electric"",""abilities"":""static"",""attack"":40,""defense"":15,""special_attack"":35,""special_defense"":35,""speed"":60}",2014-09-30 18:22:29.527244,2014-09-30 18:30:41.199657,api/v1/pokemon/172/,pokeapi.co/media/img/172.png
155,cleffa,"{""type"":""fairy"",""abilities"":""cute-charm"",""attack"":25,""defense"":28,""special_attack"":45,""special_defense"":55,""speed"":15}",2014-09-30 18:22:29.940115,2014-09-30 18:30:41.472128,api/v1/pokemon/173/,pokeapi.co/media/img/173.png
156,togepi,"{""type"":""fairy"",""abilities"":""serene-grace"",""attack"":20,""defense"":65,""special_attack"":40,""special_defense"":65,""speed"":20}",2014-09-30 18:22:30.513989,2014-09-30 18:30:42.012931,api/v1/pokemon/175/,pokeapi.co/media/img/175.png
157,togetic,"{""type"":""flying"",""abilities"":""serene-grace"",""attack"":40,""defense"":85,""special_attack"":80,""special_defense"":105,""speed"":40}",2014-09-30 18:22:31.139191,2014-09-30 18:30:42.275017,api/v1/pokemon/176/,pokeapi.co/media/img/176.png
158,natu,"{""type"":""flying"",""abilities"":""synchronize"",""attack"":50,""defense"":45,""special_attack"":70,""special_defense"":45,""speed"":70}",2014-09-30 18:22:31.761808,2014-09-30 18:30:42.552641,api/v1/pokemon/177/,pokeapi.co/media/img/177.png
159,xatu,"{""type"":""flying"",""abilities"":""synchronize"",""attack"":75,""defense"":70,""special_attack"":95,""special_defense"":70,""speed"":95}",2014-09-30 18:22:32.244913,2014-09-30 18:30:42.811571,api/v1/pokemon/178/,pokeapi.co/media/img/178.png
160,mareep,"{""type"":""electric"",""abilities"":""static"",""attack"":40,""defense"":40,""special_attack"":65,""special_defense"":45,""speed"":35}",2014-09-30 18:22:32.767713,2014-09-30 18:30:43.102938,api/v1/pokemon/179/,pokeapi.co/media/img/179.png
188,aerodactyl,"{""type"":""flying"",""abilities"":""pressure"",""attack"":105,""defense"":65,""special_attack"":60,""special_defense"":75,""speed"":130}",2014-09-30 18:22:44.643315,2014-09-30 18:30:32.764677,api/v1/pokemon/142/,pokeapi.co/media/img/142.png
162,ampharos,"{""type"":""electric"",""abilities"":""static"",""attack"":75,""defense"":85,""special_attack"":115,""special_defense"":90,""speed"":55}",2014-09-30 18:22:33.501834,2014-09-30 18:30:43.621471,api/v1/pokemon/181/,pokeapi.co/media/img/181.png
161,bellossom,"{""type"":""grass"",""abilities"":""chlorophyll"",""attack"":80,""defense"":95,""special_attack"":90,""special_defense"":100,""speed"":50}",2014-09-30 18:22:33.124081,2014-09-30 18:30:43.889443,api/v1/pokemon/182/,pokeapi.co/media/img/182.png
163,marill,"{""type"":""water"",""abilities"":""huge-power"",""attack"":20,""defense"":50,""special_attack"":20,""special_defense"":50,""speed"":40}",2014-09-30 18:22:33.895831,2014-09-30 18:30:44.155309,api/v1/pokemon/183/,pokeapi.co/media/img/183.png
166,azumarill,"{""type"":""water"",""abilities"":""huge-power"",""attack"":50,""defense"":80,""special_attack"":60,""special_defense"":80,""speed"":50}",2014-09-30 18:22:35.223147,2014-09-30 18:30:44.408768,api/v1/pokemon/184/,pokeapi.co/media/img/184.png
165,sudowoodo,"{""type"":""rock"",""abilities"":""sturdy"",""attack"":100,""defense"":115,""special_attack"":30,""special_defense"":65,""speed"":30}",2014-09-30 18:22:34.660482,2014-09-30 18:30:44.693171,api/v1/pokemon/185/,pokeapi.co/media/img/185.png
167,politoed,"{""type"":""water"",""abilities"":""drizzle"",""attack"":75,""defense"":75,""special_attack"":90,""special_defense"":100,""speed"":70}",2014-09-30 18:22:35.847818,2014-09-30 18:30:44.958093,api/v1/pokemon/186/,pokeapi.co/media/img/186.png
168,skiploom,"{""type"":""flying"",""abilities"":""chlorophyll"",""attack"":45,""defense"":50,""special_attack"":45,""special_defense"":65,""speed"":80}",2014-09-30 18:22:36.25524,2014-09-30 18:30:45.536712,api/v1/pokemon/188/,pokeapi.co/media/img/188.png
169,jumpluff,"{""type"":""flying"",""abilities"":""chlorophyll"",""attack"":55,""defense"":70,""special_attack"":55,""special_defense"":95,""speed"":110}",2014-09-30 18:22:36.658133,2014-09-30 18:30:45.980128,api/v1/pokemon/189/,pokeapi.co/media/img/189.png
172,aipom,"{""type"":""normal"",""abilities"":""run-away"",""attack"":70,""defense"":55,""special_attack"":40,""special_defense"":55,""speed"":85}",2014-09-30 18:22:37.891771,2014-09-30 18:30:46.229446,api/v1/pokemon/190/,pokeapi.co/media/img/190.png
173,sunkern,"{""type"":""grass"",""abilities"":""chlorophyll"",""attack"":30,""defense"":30,""special_attack"":30,""special_defense"":30,""speed"":30}",2014-09-30 18:22:38.29345,2014-09-30 18:30:46.493176,api/v1/pokemon/191/,pokeapi.co/media/img/191.png
170,sunflora,"{""type"":""grass"",""abilities"":""chlorophyll"",""attack"":75,""defense"":55,""special_attack"":105,""special_defense"":85,""speed"":30}",2014-09-30 18:22:37.007785,2014-09-30 18:30:46.824832,api/v1/pokemon/192/,pokeapi.co/media/img/192.png
174,wooper,"{""type"":""ground"",""abilities"":""damp"",""attack"":45,""defense"":45,""special_attack"":25,""special_defense"":25,""speed"":15}",2014-09-30 18:22:38.66616,2014-09-30 18:30:47.353045,api/v1/pokemon/194/,pokeapi.co/media/img/194.png
175,quagsire,"{""type"":""ground"",""abilities"":""damp"",""attack"":85,""defense"":85,""special_attack"":65,""special_defense"":65,""speed"":35}",2014-09-30 18:22:39.081854,2014-09-30 18:30:47.617889,api/v1/pokemon/195/,pokeapi.co/media/img/195.png
177,espeon,"{""type"":""psychic"",""abilities"":""synchronize"",""attack"":65,""defense"":60,""special_attack"":130,""special_defense"":95,""speed"":110}",2014-09-30 18:22:39.904372,2014-09-30 18:30:47.865087,api/v1/pokemon/196/,pokeapi.co/media/img/196.png
179,umbreon,"{""type"":""dark"",""abilities"":""synchronize"",""attack"":65,""defense"":110,""special_attack"":60,""special_defense"":130,""speed"":65}",2014-09-30 18:22:41.03027,2014-09-30 18:30:48.136266,api/v1/pokemon/197/,pokeapi.co/media/img/197.png
176,murkrow,"{""type"":""flying"",""abilities"":""insomnia"",""attack"":85,""defense"":42,""special_attack"":85,""special_defense"":42,""speed"":91}",2014-09-30 18:22:39.5221,2014-09-30 18:30:48.387142,api/v1/pokemon/198/,pokeapi.co/media/img/198.png
178,misdreavus,"{""type"":""ghost"",""abilities"":""levitate"",""attack"":60,""defense"":60,""special_attack"":85,""special_defense"":85,""speed"":85}",2014-09-30 18:22:40.555643,2014-09-30 18:30:48.964023,api/v1/pokemon/200/,pokeapi.co/media/img/200.png
181,wobbuffet,"{""type"":""psychic"",""abilities"":""shadow-tag"",""attack"":33,""defense"":58,""special_attack"":33,""special_defense"":58,""speed"":33}",2014-09-30 18:22:41.570809,2014-09-30 18:30:49.488328,api/v1/pokemon/202/,pokeapi.co/media/img/202.png
182,girafarig,"{""type"":""normal"",""abilities"":""inner-focus"",""attack"":80,""defense"":65,""special_attack"":90,""special_defense"":65,""speed"":85}",2014-09-30 18:22:41.980095,2014-09-30 18:30:49.751172,api/v1/pokemon/203/,pokeapi.co/media/img/203.png
183,pineco,"{""type"":""bug"",""abilities"":""sturdy"",""attack"":65,""defense"":90,""special_attack"":35,""special_defense"":35,""speed"":15}",2014-09-30 18:22:42.349583,2014-09-30 18:30:50.003159,api/v1/pokemon/204/,pokeapi.co/media/img/204.png
184,forretress,"{""type"":""bug"",""abilities"":""sturdy"",""attack"":90,""defense"":140,""special_attack"":60,""special_defense"":60,""speed"":40}",2014-09-30 18:22:42.743604,2014-09-30 18:30:50.270633,api/v1/pokemon/205/,pokeapi.co/media/img/205.png
185,dunsparce,"{""type"":""normal"",""abilities"":""serene-grace"",""attack"":70,""defense"":70,""special_attack"":65,""special_defense"":65,""speed"":45}",2014-09-30 18:22:43.13921,2014-09-30 18:30:50.547331,api/v1/pokemon/206/,pokeapi.co/media/img/206.png
186,gligar,"{""type"":""flying"",""abilities"":""sand-veil"",""attack"":75,""defense"":105,""special_attack"":35,""special_defense"":65,""speed"":85}",2014-09-30 18:22:43.637248,2014-09-30 18:30:50.901911,api/v1/pokemon/207/,pokeapi.co/media/img/207.png
192,heracross,"{""type"":""fighting"",""abilities"":""guts"",""attack"":125,""defense"":75,""special_attack"":40,""special_defense"":95,""speed"":85}",2014-09-30 18:22:46.28201,2014-09-30 18:30:53.344724,api/v1/pokemon/214/,pokeapi.co/media/img/214.png
193,sneasel,"{""type"":""ice"",""abilities"":""inner-focus"",""attack"":95,""defense"":55,""special_attack"":35,""special_defense"":75,""speed"":115}",2014-09-30 18:22:46.907883,2014-09-30 18:30:53.582518,api/v1/pokemon/215/,pokeapi.co/media/img/215.png
194,ursaring,"{""type"":""normal"",""abilities"":""guts"",""attack"":130,""defense"":75,""special_attack"":75,""special_defense"":75,""speed"":55}",2014-09-30 18:22:47.378309,2014-09-30 18:30:54.099752,api/v1/pokemon/217/,pokeapi.co/media/img/217.png
195,slugma,"{""type"":""fire"",""abilities"":""magma-armor"",""attack"":40,""defense"":40,""special_attack"":70,""special_defense"":40,""speed"":20}",2014-09-30 18:22:47.925888,2014-09-30 18:30:54.400107,api/v1/pokemon/218/,pokeapi.co/media/img/218.png
191,magcargo,"{""type"":""rock"",""abilities"":""magma-armor"",""attack"":50,""defense"":120,""special_attack"":80,""special_defense"":80,""speed"":30}",2014-09-30 18:22:45.86964,2014-09-30 18:30:54.663715,api/v1/pokemon/219/,pokeapi.co/media/img/219.png
198,piloswine,"{""type"":""ground"",""abilities"":""oblivious"",""attack"":100,""defense"":80,""special_attack"":60,""special_defense"":60,""speed"":50}",2014-09-30 18:22:49.161519,2014-09-30 18:30:55.191234,api/v1/pokemon/221/,pokeapi.co/media/img/221.png
199,corsola,"{""type"":""rock"",""abilities"":""natural-cure"",""attack"":55,""defense"":85,""special_attack"":65,""special_defense"":85,""speed"":35}",2014-09-30 18:22:49.586506,2014-09-30 18:30:55.477381,api/v1/pokemon/222/,pokeapi.co/media/img/222.png
200,remoraid,"{""type"":""water"",""abilities"":""hustle"",""attack"":65,""defense"":35,""special_attack"":65,""special_defense"":35,""speed"":65}",2014-09-30 18:22:49.967096,2014-09-30 18:30:55.736344,api/v1/pokemon/223/,pokeapi.co/media/img/223.png
197,delibird,"{""type"":""flying"",""abilities"":""insomnia"",""attack"":55,""defense"":45,""special_attack"":65,""special_defense"":45,""speed"":75}",2014-09-30 18:22:48.738738,2014-09-30 18:30:56.276519,api/v1/pokemon/225/,pokeapi.co/media/img/225.png
205,skarmory,"{""type"":""flying"",""abilities"":""sturdy"",""attack"":80,""defense"":140,""special_attack"":40,""special_defense"":70,""speed"":70}",2014-09-30 18:22:51.995029,2014-09-30 18:30:56.815903,api/v1/pokemon/227/,pokeapi.co/media/img/227.png
201,houndour,"{""type"":""fire"",""abilities"":""flash-fire"",""attack"":60,""defense"":30,""special_attack"":80,""special_defense"":50,""speed"":65}",2014-09-30 18:22:50.356593,2014-09-30 18:30:57.102006,api/v1/pokemon/228/,pokeapi.co/media/img/228.png
206,houndoom,"{""type"":""fire"",""abilities"":""flash-fire"",""attack"":90,""defense"":50,""special_attack"":110,""special_defense"":80,""speed"":95}",2014-09-30 18:22:52.396178,2014-09-30 18:30:57.354571,api/v1/pokemon/229/,pokeapi.co/media/img/229.png
207,kingdra,"{""type"":""water"",""abilities"":""damp"",""attack"":95,""defense"":95,""special_attack"":95,""special_defense"":95,""speed"":85}",2014-09-30 18:22:52.749016,2014-09-30 18:30:57.615704,api/v1/pokemon/230/,pokeapi.co/media/img/230.png
208,phanpy,"{""type"":""ground"",""abilities"":""sand-veil"",""attack"":60,""defense"":60,""special_attack"":40,""special_defense"":40,""speed"":40}",2014-09-30 18:22:53.139999,2014-09-30 18:30:57.88178,api/v1/pokemon/231/,pokeapi.co/media/img/231.png
210,donphan,"{""type"":""ground"",""abilities"":""sturdy"",""attack"":120,""defense"":120,""special_attack"":60,""special_defense"":60,""speed"":50}",2014-09-30 18:22:54.020147,2014-09-30 18:30:58.13946,api/v1/pokemon/232/,pokeapi.co/media/img/232.png
209,stantler,"{""type"":""normal"",""abilities"":""intimidate"",""attack"":95,""defense"":62,""special_attack"":85,""special_defense"":65,""speed"":85}",2014-09-30 18:22:53.623308,2014-09-30 18:30:58.651801,api/v1/pokemon/234/,pokeapi.co/media/img/234.png
212,smeargle,"{""type"":""normal"",""abilities"":""own-tempo"",""attack"":20,""defense"":35,""special_attack"":20,""special_defense"":45,""speed"":75}",2014-09-30 18:22:54.724047,2014-09-30 18:30:58.910702,api/v1/pokemon/235/,pokeapi.co/media/img/235.png
213,tyrogue,"{""type"":""fighting"",""abilities"":""guts"",""attack"":35,""defense"":35,""special_attack"":35,""special_defense"":35,""speed"":35}",2014-09-30 18:22:55.08336,2014-09-30 18:30:59.162991,api/v1/pokemon/236/,pokeapi.co/media/img/236.png
211,smoochum,"{""type"":""ice"",""abilities"":""oblivious"",""attack"":30,""defense"":15,""special_attack"":85,""special_defense"":65,""speed"":65}",2014-09-30 18:22:54.424287,2014-09-30 18:30:59.685463,api/v1/pokemon/238/,pokeapi.co/media/img/238.png
214,elekid,"{""type"":""electric"",""abilities"":""static"",""attack"":63,""defense"":37,""special_attack"":65,""special_defense"":55,""speed"":95}",2014-09-30 18:22:55.504644,2014-09-30 18:30:59.95789,api/v1/pokemon/239/,pokeapi.co/media/img/239.png
